ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6527985,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21266,365243,1,0,0,0,NA,1
5427780,M,N,N,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11425,-1492,1,0,1,0,Sales staff,3
6576456,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17024,-3464,1,0,1,0,Drivers,2
5501854,F,N,N,1,225000,Working,Higher education,Married,House / apartment,-10527,-586,1,0,0,0,NA,3
5923985,F,N,N,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-20370,365243,1,0,1,0,NA,2
6577852,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17704,-2784,1,1,1,0,Sales staff,2
6837739,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-15548,-879,1,0,0,0,Cleaning staff,2
5690434,F,N,Y,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-12869,-3835,1,0,0,0,Sales staff,2
6036177,M,Y,Y,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-12231,-168,1,1,0,0,Laborers,2
6742960,F,Y,Y,3,135000,Working,Secondary / secondary special,Married,House / apartment,-14248,-3148,1,0,0,0,Laborers,5
5864298,F,N,N,0,382500,Working,Secondary / secondary special,Married,With parents,-9235,-452,1,1,1,0,Sales staff,2
5969965,M,N,Y,0,180000,Working,Incomplete higher,Civil marriage,With parents,-8563,-1708,1,0,1,0,Laborers,2
5702627,F,N,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,-22227,-3539,1,0,1,0,High skill tech staff,2
6047498,F,N,N,0,54000,State servant,Secondary / secondary special,Married,Office apartment,-10745,-1036,1,1,0,0,Core staff,2
5892300,F,Y,Y,1,103500,Working,Secondary / secondary special,Single / not married,House / apartment,-12003,-654,1,0,0,0,Sales staff,2
5343907,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Separated,House / apartment,-19849,365243,1,0,0,0,NA,1
6036297,F,N,Y,0,202500,Pensioner,Higher education,Married,House / apartment,-22790,365243,1,0,1,0,NA,2
6357965,F,Y,Y,1,130500,Working,Secondary / secondary special,Married,House / apartment,-11454,-4205,1,1,1,0,Medicine staff,3
6611328,F,N,N,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-22900,365243,1,0,0,0,NA,2
6837263,F,N,N,2,90000,State servant,Higher education,Married,House / apartment,-16062,-1275,1,0,0,0,Core staff,4
5788704,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Separated,House / apartment,-22579,365243,1,0,0,0,NA,1
5424292,F,N,N,0,76500,Working,Secondary / secondary special,Married,Municipal apartment,-11756,-1978,1,0,0,0,Cooking staff,2
5352984,F,Y,N,0,292500,Pensioner,Higher education,Married,House / apartment,-20737,365243,1,0,1,0,NA,2
5632756,F,N,Y,2,81000,Working,Secondary / secondary special,Married,House / apartment,-10862,-3742,1,0,0,0,Laborers,4
6792490,F,N,Y,1,67500,Working,Secondary / secondary special,Married,Co-op apartment,-10660,-3488,1,0,0,0,Laborers,3
5952239,F,N,Y,0,90000,Working,Secondary / secondary special,Separated,With parents,-19431,-300,1,0,0,0,NA,1
5735284,F,Y,N,2,171000,State servant,Higher education,Married,House / apartment,-11827,-2308,1,0,1,0,Managers,4
5298608,M,Y,Y,0,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,-18811,-1449,1,1,1,0,Drivers,2
6830689,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-12515,-1482,1,1,0,0,Sales staff,2
5976536,M,Y,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13190,-2206,1,0,0,0,Laborers,4
5317786,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9729,-1460,1,0,0,1,Laborers,1
5692329,F,Y,N,1,157500,Working,Higher education,Separated,House / apartment,-13239,-1571,1,1,0,0,Managers,2
5512842,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21416,365243,1,0,0,0,NA,1
5242282,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16719,-1400,1,0,0,1,Drivers,2
5509498,F,Y,Y,2,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11210,-1277,1,0,0,0,Cooking staff,3
6608316,M,Y,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15790,-1101,1,0,0,0,Laborers,2
6242720,F,Y,N,0,337500,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-20856,365243,1,0,0,0,NA,1
5236219,F,N,N,3,90000,Working,Higher education,Married,House / apartment,-12800,-6185,1,0,0,0,Core staff,5
5713917,F,N,N,0,48600,Pensioner,Secondary / secondary special,Married,House / apartment,-20742,365243,1,0,0,0,NA,2
5441069,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15726,-1464,1,0,0,0,Laborers,1
5417117,F,Y,Y,0,72000,Working,Secondary / secondary special,Married,House / apartment,-13887,-7243,1,1,1,0,Core staff,2
6231221,F,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11540,-2259,1,0,1,0,High skill tech staff,2
6601725,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14982,-3252,1,0,1,0,Laborers,2
5867120,F,N,N,0,103500,Working,Secondary / secondary special,Married,House / apartment,-20390,-2306,1,0,1,0,Waiters/barmen staff,2
5403256,F,N,N,2,184500,Working,Secondary / secondary special,Married,House / apartment,-14994,-398,1,0,0,0,NA,4
6423599,F,Y,Y,0,540000,Working,Higher education,Separated,House / apartment,-16573,-212,1,0,0,0,Managers,1
6731400,M,N,N,0,144000,Working,Higher education,Married,House / apartment,-8360,-150,1,0,0,0,Laborers,2
6127752,F,N,Y,0,49500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23139,365243,1,0,0,0,NA,1
5678966,F,N,Y,1,216000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-13600,-1342,1,0,1,1,Accountants,2
5268556,F,N,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19158,-4029,1,0,0,0,Managers,2
6670070,M,N,Y,2,180000,Commercial associate,Higher education,Married,With parents,-13703,-3205,1,0,0,0,High skill tech staff,4
6763255,F,N,N,0,441000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20194,-1881,1,0,0,0,Sales staff,2
6641105,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-8273,-1625,1,0,0,0,Laborers,3
5429014,F,N,Y,0,67500,Pensioner,Higher education,Married,House / apartment,-23356,365243,1,0,1,0,NA,2
6608576,F,Y,Y,0,301500,Working,Incomplete higher,Married,House / apartment,-13538,-6518,1,1,0,1,High skill tech staff,2
5996640,F,Y,Y,2,540000,Working,Secondary / secondary special,Married,House / apartment,-12917,-2376,1,0,0,0,Managers,4
6186143,F,N,Y,1,148500,Working,Secondary / secondary special,Married,House / apartment,-14145,-935,1,0,0,0,High skill tech staff,3
5799910,F,N,N,0,225000,State servant,Secondary / secondary special,Separated,House / apartment,-16210,-6245,1,0,1,0,Managers,1
5354830,F,Y,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,-15345,-2203,1,0,1,0,Private service staff,2
5822423,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-13431,-2790,1,1,0,1,Laborers,3
6730695,F,Y,Y,0,382500,Commercial associate,Higher education,Married,House / apartment,-21256,-11564,1,0,0,0,Managers,2
5833899,F,N,N,1,135000,Working,Higher education,Married,House / apartment,-12260,-1877,1,0,0,0,NA,3
5863801,F,N,Y,1,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11296,-1335,1,0,0,0,NA,2
6454086,F,N,Y,2,135000,Working,Secondary / secondary special,Separated,House / apartment,-12580,-1330,1,0,0,0,Sales staff,3
5344114,F,Y,Y,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17601,-3346,1,0,0,1,Cooking staff,2
6670201,F,N,N,0,580500,Working,Secondary / secondary special,Married,House / apartment,-15020,-662,1,0,0,0,Sales staff,2
5628977,F,N,Y,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-16591,-675,1,0,0,1,Sales staff,1
6243723,M,Y,N,2,360000,Working,Secondary / secondary special,Married,House / apartment,-11078,-1058,1,1,1,0,Drivers,4
5808401,F,N,Y,0,112500,State servant,Secondary / secondary special,Single / not married,House / apartment,-15903,-7371,1,0,0,0,Medicine staff,1
6053653,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-21641,-1067,1,0,0,0,Security staff,2
6629054,F,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,Rented apartment,-11158,-4397,1,1,1,0,NA,2
5518822,F,N,Y,1,27000,State servant,Secondary / secondary special,Married,House / apartment,-10154,-820,1,0,0,0,Core staff,3
6722603,F,N,Y,0,92250,Pensioner,Higher education,Separated,House / apartment,-20543,365243,1,0,0,0,NA,1
6542541,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-17199,-1783,1,1,0,0,Laborers,3
5853518,F,N,Y,0,306000,Working,Higher education,Separated,House / apartment,-16373,-5896,1,0,0,0,Accountants,1
6611790,F,Y,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11410,-688,1,0,0,0,Sales staff,2
5872402,F,N,N,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,-16616,-1677,1,1,0,0,Medicine staff,2
5852679,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,-15642,-3555,1,1,1,0,Private service staff,2
5796296,M,N,N,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-14751,-1516,1,1,1,0,High skill tech staff,2
5344438,M,Y,N,1,292500,State servant,Incomplete higher,Married,With parents,-11216,-1913,1,1,1,0,Security staff,3
6073570,F,N,Y,0,202500,Working,Higher education,Single / not married,House / apartment,-11852,-2431,1,0,0,0,Core staff,1
6780399,F,N,Y,0,270000,Commercial associate,Higher education,Separated,House / apartment,-21487,-1930,1,0,0,1,Accountants,1
5258804,M,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22889,365243,1,0,1,0,NA,2
5727189,M,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22859,365243,1,0,0,0,NA,2
6235307,F,N,Y,1,94500,Working,Secondary / secondary special,Married,House / apartment,-11242,-3001,1,1,0,0,Cleaning staff,3
6354203,M,Y,Y,0,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,-21333,-4576,1,0,0,0,Laborers,2
5919145,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-20885,365243,1,0,0,0,NA,2
5513470,M,N,Y,3,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13998,-1952,1,0,1,0,High skill tech staff,5
5182712,F,Y,Y,0,90000,Working,Higher education,Civil marriage,House / apartment,-11136,-3469,1,0,0,0,Managers,2
6723682,M,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-13855,-1201,1,0,0,1,Drivers,2
5190162,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,-19853,-5327,1,1,0,0,Laborers,2
5565463,F,Y,Y,0,211500,Working,Secondary / secondary special,Single / not married,House / apartment,-17630,-5295,1,0,0,0,Laborers,1
5408204,F,N,N,2,225000,Working,Higher education,Single / not married,House / apartment,-12604,-1852,1,1,0,0,Realty agents,3
6604468,M,Y,Y,0,675000,Working,Secondary / secondary special,Married,House / apartment,-11475,-1685,1,0,0,1,Laborers,2
5739129,F,N,Y,0,265500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-18414,365243,1,0,0,0,NA,1
6048098,M,N,N,1,202500,Commercial associate,Higher education,Married,House / apartment,-11333,-306,1,1,1,0,Sales staff,3
6241530,F,Y,Y,0,117000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22719,365243,1,0,0,0,NA,2
6276478,M,N,Y,1,225000,Working,Secondary / secondary special,Separated,House / apartment,-15392,-7288,1,0,0,0,High skill tech staff,2
5998690,F,N,Y,0,238500,Working,Higher education,Separated,House / apartment,-16360,-4357,1,0,0,0,Core staff,1
6038262,M,Y,Y,0,60750,Working,Secondary / secondary special,Married,House / apartment,-20681,-2119,1,1,0,0,Drivers,2
6583501,M,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14409,-1589,1,0,0,0,Laborers,3
5970965,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20492,365243,1,0,0,0,NA,1
5405503,M,N,N,1,99000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-9417,-210,1,0,0,0,Core staff,3
6643322,F,Y,Y,0,171000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23536,365243,1,0,0,0,NA,2
6631546,F,N,Y,0,135000,Working,Secondary / secondary special,Widow,House / apartment,-17394,-785,1,0,0,0,Cooking staff,1
5536285,F,N,Y,0,162000,State servant,Secondary / secondary special,Married,House / apartment,-20608,-7204,1,0,1,0,Core staff,2
5618541,F,Y,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-22166,365243,1,0,0,0,NA,2
5726435,F,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-11992,-1923,1,0,0,0,Managers,3
6623101,F,N,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-17119,-2705,1,0,0,0,NA,1
5975590,M,Y,N,0,135000,Working,Higher education,Married,House / apartment,-14499,-6134,1,1,1,0,Managers,2
6251699,M,Y,Y,0,495000,State servant,Secondary / secondary special,Married,House / apartment,-10754,-2941,1,0,1,0,Laborers,2
6608563,F,N,Y,1,45000,Working,Secondary / secondary special,Single / not married,House / apartment,-12051,-4876,1,1,1,0,Cleaning staff,2
5823633,M,Y,Y,2,202500,Working,Secondary / secondary special,Married,House / apartment,-11304,-3774,1,0,0,0,Drivers,4
5228803,M,Y,N,0,216000,Working,Higher education,Married,With parents,-8446,-827,1,0,0,0,NA,2
6730311,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,-13898,-3985,1,1,0,0,Laborers,4
5618336,M,N,Y,0,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14279,-427,1,0,0,0,Laborers,2
5314422,M,Y,Y,0,292500,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-10221,-2936,1,0,0,0,Sales staff,2
5969367,F,N,N,0,292500,Working,Secondary / secondary special,Married,House / apartment,-21097,-1252,1,0,0,0,Laborers,2
6035204,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17303,-4206,1,1,1,0,NA,2
6617600,F,Y,Y,1,94500,Commercial associate,Higher education,Married,House / apartment,-11215,-2006,1,1,0,0,Accountants,3
6277425,F,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-14211,-381,1,0,0,0,Laborers,2
5951987,M,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,-20825,-1882,1,1,1,0,NA,2
5824573,M,N,Y,0,261000,Working,Secondary / secondary special,Married,Municipal apartment,-18685,-1422,1,0,0,0,Cooking staff,2
6594380,F,N,Y,0,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-23663,365243,1,0,0,0,NA,2
6409544,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-8200,-592,1,1,0,0,Sales staff,1
6528328,F,Y,Y,1,126000,Working,Higher education,Married,House / apartment,-15262,-7386,1,0,0,0,Core staff,3
5943847,F,N,N,0,202500,Commercial associate,Secondary / secondary special,Married,With parents,-15696,-1134,1,1,1,0,Laborers,2
5975673,M,Y,Y,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-11059,-2754,1,0,0,1,Security staff,2
6807414,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17712,-1982,1,0,1,0,Sales staff,2
5836582,F,Y,Y,2,157500,Working,Higher education,Civil marriage,House / apartment,-16226,-1486,1,0,1,0,Laborers,4
5858457,F,N,Y,1,112500,Working,Higher education,Married,House / apartment,-15024,-1601,1,0,0,0,Medicine staff,3
5981346,M,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-19847,-4094,1,0,1,0,Drivers,2
5924166,F,Y,N,0,135000,Working,Higher education,Civil marriage,House / apartment,-13917,-3868,1,1,1,0,Core staff,2
5339770,F,N,Y,0,126000,Working,Secondary / secondary special,Married,House / apartment,-14209,-1287,1,1,1,0,Laborers,2
6144564,F,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,-19447,-3534,1,0,0,0,Core staff,1
5823612,F,N,Y,2,157500,Working,Higher education,Married,House / apartment,-12187,-3289,1,1,0,0,NA,4
5820237,F,N,N,0,180000,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,-21918,365243,1,0,0,0,NA,2
6063580,M,N,Y,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-13304,-1615,1,0,0,0,Sales staff,1
6161696,M,Y,Y,0,243000,Commercial associate,Higher education,Single / not married,House / apartment,-8786,-709,1,0,0,0,Core staff,1
6014400,M,N,Y,0,270000,State servant,Secondary / secondary special,Married,House / apartment,-20836,-1343,1,0,1,0,Security staff,2
6088395,M,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-12058,-542,1,1,0,1,Laborers,4
6745019,F,N,N,0,112500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23225,365243,1,0,0,0,NA,1
5668301,F,Y,N,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-10783,-2813,1,0,0,0,Medicine staff,2
5345032,F,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-19356,-1671,1,0,1,0,Core staff,2
5825351,F,N,N,0,81000,Working,Secondary / secondary special,Married,House / apartment,-19838,-1066,1,0,0,0,Laborers,2
